code,product,product_type,product_unit,sale_price,product_attribute_abaya_size,product_attribute_abaya_height
10219054,10219,104,pc,245,abaya_size-54,
10219056,10219,104,pc,245,abaya_size-56,
10219058,10219,104,pc,245,abaya_size-58,
10219060,10219,104,pc,245,abaya_size-60,
10220052,10220,102,pc,316,abaya_size-52,
10220054,10220,102,pc,316,abaya_size-54,
10220056,10220,102,pc,316,abaya_size-56,
10220058,10220,102,pc,316,abaya_size-58,
10220060,10220,102,pc,316,abaya_size-60,
10221052,10221,104,pc,316,abaya_size-52,
10221054,10221,104,pc,316,abaya_size-54,
10221056,10221,104,pc,316,abaya_size-56,
10221058,10221,104,pc,316,abaya_size-58,
10221060,10221,104,pc,316,abaya_size-60,
10222052,10222,104,pc,220,abaya_size-52,
10222054,10222,104,pc,220,abaya_size-54,
10222056,10222,104,pc,220,abaya_size-56,
10222058,10222,104,pc,220,abaya_size-58,
10222060,10222,104,pc,220,abaya_size-60,
10223052,10223,104,pc,220,abaya_size-52,
10223054,10223,104,pc,220,abaya_size-54,
10223056,10223,104,pc,220,abaya_size-56,
10223058,10223,104,pc,220,abaya_size-58,
10223060,10223,104,pc,220,abaya_size-60,
10224052,10224,104,pc,220,abaya_size-52,
10224054,10224,104,pc,220,abaya_size-54,
10224056,10224,104,pc,220,abaya_size-56,
10224058,10224,104,pc,220,abaya_size-58,
10224060,10224,104,pc,220,abaya_size-60,
10225052,10225,101,pc,220,abaya_size-52,
10225054,10225,101,pc,220,abaya_size-54,
10225056,10225,101,pc,220,abaya_size-56,
10225058,10225,101,pc,220,abaya_size-58,
10225060,10225,101,pc,220,abaya_size-60,
10226052,10226,102,pc,351,abaya_size-52,
10226054,10226,102,pc,351,abaya_size-54,
10226056,10226,102,pc,351,abaya_size-56,
10226058,10226,102,pc,351,abaya_size-58,
10226060,10226,102,pc,351,abaya_size-60,
10227052,10227,103,pc,260,abaya_size-52,
10227054,10227,103,pc,260,abaya_size-54,
10227056,10227,103,pc,260,abaya_size-56,
10227058,10227,103,pc,260,abaya_size-58,
10227060,10227,103,pc,260,abaya_size-60,
10228052,10228,102,pc,260,abaya_size-52,
10228054,10228,102,pc,260,abaya_size-54,
10228056,10228,102,pc,260,abaya_size-56,
10228058,10228,102,pc,260,abaya_size-58,
10228060,10228,102,pc,260,abaya_size-60,
10229052,10229,104,pc,322,abaya_size-52,
10229054,10229,104,pc,322,abaya_size-54,
10229056,10229,104,pc,322,abaya_size-56,
10229058,10229,104,pc,322,abaya_size-58,
10229060,10229,104,pc,322,abaya_size-60,
10230052,10230,104,pc,322,abaya_size-52,
10230054,10230,104,pc,322,abaya_size-54,
10230056,10230,104,pc,322,abaya_size-56,
10230058,10230,104,pc,322,abaya_size-58,
10230060,10230,104,pc,322,abaya_size-60,
10231052,10231,104,pc,322,abaya_size-52,
10231054,10231,104,pc,322,abaya_size-54,
10231056,10231,104,pc,322,abaya_size-56,
10231058,10231,104,pc,322,abaya_size-58,
10231060,10231,104,pc,322,abaya_size-60,
10232052,10232,104,pc,322,abaya_size-52,
10232054,10232,104,pc,322,abaya_size-54,
10232056,10232,104,pc,322,abaya_size-56,
10232058,10232,104,pc,322,abaya_size-58,
10232060,10232,104,pc,322,abaya_size-60,
10233052,10233,104,pc,345,abaya_size-52,
10233054,10233,104,pc,345,abaya_size-54,
10233056,10233,104,pc,345,abaya_size-56,
10233058,10233,104,pc,345,abaya_size-58,
10233060,10233,104,pc,345,abaya_size-60,
10234052,10234,104,pc,290,abaya_size-52,
10234054,10234,104,pc,290,abaya_size-54,
10234056,10234,104,pc,290,abaya_size-56,
10234058,10234,104,pc,290,abaya_size-58,
10234060,10234,104,pc,290,abaya_size-60,
10235052,10235,104,pc,235,abaya_size-52,
10235054,10235,104,pc,235,abaya_size-54,
10235056,10235,104,pc,235,abaya_size-56,
10235058,10235,104,pc,235,abaya_size-58,
10235060,10235,104,pc,235,abaya_size-60,
10236052,10236,101,pc,334,abaya_size-52,
10236054,10236,101,pc,334,abaya_size-54,
10236056,10236,101,pc,334,abaya_size-56,
10236058,10236,101,pc,334,abaya_size-58,
10236060,10236,101,pc,334,abaya_size-60,
10237052,10237,101,pc,334,abaya_size-52,
10237054,10237,101,pc,334,abaya_size-54,
10237056,10237,101,pc,334,abaya_size-56,
10237058,10237,101,pc,334,abaya_size-58,
10237060,10237,101,pc,334,abaya_size-60,
10238052,10238,105,pc,290,abaya_size-52,
10238054,10238,105,pc,290,abaya_size-54,
10238055,10238,105,pc,290,abaya_size-54,
10240052,10240,104,pc,235,abaya_size-52,
10240054,10240,104,pc,235,abaya_size-54,
10240056,10240,104,pc,235,abaya_size-56,
10240058,10240,104,pc,235,abaya_size-58,
10240060,10240,104,pc,235,abaya_size-60,
10243052,10243,104,pc,235,abaya_size-52,
10243054,10243,104,pc,235,abaya_size-54,
10243056,10243,104,pc,235,abaya_size-56,
10243058,10243,104,pc,235,abaya_size-58,
10243060,10243,104,pc,235,abaya_size-60,
10245052,10245,104,pc,235,abaya_size-52,
10245054,10245,104,pc,235,abaya_size-54,
10245056,10245,104,pc,235,abaya_size-56,
10245058,10245,104,pc,235,abaya_size-58,
10245060,10245,104,pc,235,abaya_size-60,
10246052,10246,104,pc,235,abaya_size-52,
10246054,10246,104,pc,235,abaya_size-54,
10246056,10246,104,pc,235,abaya_size-56,
10246058,10246,104,pc,235,abaya_size-58,
10246060,10246,104,pc,235,abaya_size-60,
10247052,10247,103,pc,262,abaya_size-52,
10247054,10247,103,pc,262,abaya_size-54,
10247056,10247,103,pc,262,abaya_size-56,
10247060,10247,103,pc,262,abaya_size-60,
10248052,10248,103,pc,260,abaya_size-52,
10248054,10248,103,pc,260,abaya_size-54,
10248056,10248,103,pc,260,abaya_size-56,
10248058,10248,103,pc,260,abaya_size-58,
10248060,10248,103,pc,260,abaya_size-60,
10249052,10249,102,pc,230,abaya_size-52,
10249054,10249,102,pc,230,abaya_size-54,
10249056,10249,102,pc,230,abaya_size-56,
10249058,10249,102,pc,230,abaya_size-58,
10249060,10249,102,pc,230,abaya_size-60,
10250052,10250,101,pc,293,abaya_size-52,
10250054,10250,101,pc,293,abaya_size-54,
10250056,10250,101,pc,293,abaya_size-56,
10250058,10250,101,pc,293,abaya_size-58,
10250060,10250,101,pc,293,abaya_size-60,
10251052,10251,103,pc,304,abaya_size-52,
10251054,10251,103,pc,304,abaya_size-54,
10251056,10251,103,pc,304,abaya_size-56,
10251058,10251,103,pc,304,abaya_size-58,
10251060,10251,103,pc,304,abaya_size-60,
10252052,10252,101,pc,299,abaya_size-52,
10252054,10252,101,pc,299,abaya_size-54,
10252056,10252,101,pc,299,abaya_size-56,
10252058,10252,101,pc,299,abaya_size-58,
10252060,10252,101,pc,299,abaya_size-60,
10253052,10253,103,pc,345,abaya_size-52,
10253054,10253,103,pc,345,abaya_size-54,
10253056,10253,103,pc,345,abaya_size-56,
10253058,10253,103,pc,345,abaya_size-58,
10253060,10253,103,pc,345,abaya_size-60,
10254052,10254,102,pc,345,abaya_size-52,
10254054,10254,102,pc,345,abaya_size-54,
10254056,10254,102,pc,345,abaya_size-56,
10254058,10254,102,pc,345,abaya_size-58,
10254060,10254,102,pc,345,abaya_size-60,
10255052,10255,102,pc,322,abaya_size-52,
10255054,10255,102,pc,322,abaya_size-54,
10255056,10255,102,pc,322,abaya_size-56,
10255058,10255,102,pc,322,abaya_size-58,
10255060,10255,102,pc,322,abaya_size-60,
10256052,10256,103,pc,294,abaya_size-52,
10256054,10256,103,pc,294,abaya_size-54,
10256056,10256,103,pc,294,abaya_size-56,
10256058,10256,103,pc,294,abaya_size-58,
10256060,10256,103,pc,294,abaya_size-60,
10257052,10257,103,pc,310,abaya_size-52,
10257054,10257,103,pc,310,abaya_size-54,
10257056,10257,103,pc,310,abaya_size-56,
10257058,10257,103,pc,310,abaya_size-58,
10257060,10257,103,pc,310,abaya_size-60,
10258052,10258,104,pc,285,abaya_size-52,
10258054,10258,104,pc,285,abaya_size-54,
10258056,10258,104,pc,285,abaya_size-56,
10258058,10258,104,pc,285,abaya_size-58,
10258060,10258,104,pc,285,abaya_size-60,
10259052,10259,103,pc,294,abaya_size-52,
10259054,10259,103,pc,294,abaya_size-54,
10259056,10259,103,pc,294,abaya_size-56,
10259058,10259,103,pc,294,abaya_size-58,
10259060,10259,103,pc,294,abaya_size-60,
10260052,10260,102,pc,293,abaya_size-52,
10260054,10260,102,pc,293,abaya_size-54,
10260056,10260,102,pc,293,abaya_size-56,
10260058,10260,102,pc,293,abaya_size-58,
10260060,10260,102,pc,293,abaya_size-60,
10262052,10262,102,pc,299,abaya_size-52,
10262054,10262,102,pc,299,abaya_size-54,
10262056,10262,102,pc,299,abaya_size-56,
10262058,10262,102,pc,299,abaya_size-58,
10262060,10262,102,pc,299,abaya_size-60,
10263052,10263,101,pc,310,abaya_size-52,
10263054,10263,101,pc,310,abaya_size-54,
10263056,10263,101,pc,310,abaya_size-56,
10263058,10263,101,pc,310,abaya_size-58,
10263060,10263,101,pc,310,abaya_size-60,
10264052,10264,103,pc,359,abaya_size-52,
10264054,10264,103,pc,359,abaya_size-54,
10264056,10264,103,pc,359,abaya_size-56,
10264058,10264,103,pc,359,abaya_size-58,
10264060,10264,103,pc,359,abaya_size-60,
10265052,10265,103,pc,333,abaya_size-52,
10265054,10265,103,pc,333,abaya_size-54,
10265056,10265,103,pc,333,abaya_size-56,
10265058,10265,103,pc,333,abaya_size-58,
10265060,10265,103,pc,333,abaya_size-60,
10267052,10267,102,pc,380,abaya_size-52,
10267054,10267,102,pc,380,abaya_size-54,
10267056,10267,102,pc,380,abaya_size-56,
10267058,10267,102,pc,380,abaya_size-58,
10267060,10267,102,pc,380,abaya_size-60,
10275052,10275,102,pc,304,abaya_size-52,
10275054,10275,102,pc,304,abaya_size-54,
10275056,10275,102,pc,304,abaya_size-56,
10275058,10275,102,pc,304,abaya_size-58,
10275060,10275,102,pc,304,abaya_size-60,
10276052,10276,103,pc,345,abaya_size-52,
10276054,10276,103,pc,345,abaya_size-54,
10276056,10276,103,pc,345,abaya_size-56,
10276058,10276,103,pc,345,abaya_size-58,
10276060,10276,103,pc,345,abaya_size-60,
10277052,10277,101,pc,304,abaya_size-52,
10277054,10277,101,pc,304,abaya_size-54,
10277056,10277,101,pc,304,abaya_size-56,
10277058,10277,101,pc,304,abaya_size-58,
10277060,10277,101,pc,304,abaya_size-60,
10278052,10278,103,pc,310,abaya_size-52,
10278054,10278,103,pc,310,abaya_size-54,
10278056,10278,103,pc,310,abaya_size-56,
10278058,10278,103,pc,310,abaya_size-58,
10278060,10278,103,pc,310,abaya_size-60,
10280052,10280,101,pc,242,abaya_size-52,
10280054,10280,101,pc,242,abaya_size-54,
10280056,10280,101,pc,242,abaya_size-56,
10280058,10280,101,pc,242,abaya_size-58,
10280060,10280,101,pc,242,abaya_size-60,
10281052,10281,103,pc,250,abaya_size-52,
10281054,10281,103,pc,250,abaya_size-54,
10281056,10281,103,pc,250,abaya_size-56,
10281058,10281,103,pc,250,abaya_size-58,
10281060,10281,103,pc,250,abaya_size-60,
10282052,10282,103,pc,345,abaya_size-52,
10282054,10282,103,pc,345,abaya_size-54,
10282056,10282,103,pc,345,abaya_size-56,
10282058,10282,103,pc,345,abaya_size-58,
10282060,10282,103,pc,345,abaya_size-60,
10284052,10284,102,pc,334,abaya_size-52,
10284054,10284,102,pc,334,abaya_size-54,
10284056,10284,102,pc,334,abaya_size-56,
10284058,10284,102,pc,334,abaya_size-58,
10284060,10284,102,pc,334,abaya_size-60,
10286052,10286,104,pc,322,abaya_size-52,
10286054,10286,104,pc,322,abaya_size-54,
10286056,10286,104,pc,322,abaya_size-56,
10286058,10286,104,pc,322,abaya_size-58,
10286060,10286,104,pc,322,abaya_size-60,
10287052,10287,103,pc,322,abaya_size-52,
10287054,10287,103,pc,322,abaya_size-54,
10287056,10287,103,pc,322,abaya_size-56,
10287058,10287,103,pc,322,abaya_size-58,
10287060,10287,103,pc,322,abaya_size-60,
10288052,10288,103,pc,250,abaya_size-52,
10288054,10288,103,pc,250,abaya_size-54,
10288056,10288,103,pc,250,abaya_size-56,
10288058,10288,103,pc,250,abaya_size-58,
10288060,10288,103,pc,250,abaya_size-60,
10289052,10289,102,pc,235,abaya_size-52,
10289054,10289,102,pc,235,abaya_size-54,
10289056,10289,102,pc,235,abaya_size-56,
10289058,10289,102,pc,235,abaya_size-58,
10289060,10289,102,pc,235,abaya_size-60,
10290052,10290,102,pc,285,abaya_size-52,
10290054,10290,102,pc,285,abaya_size-54,
10290056,10290,102,pc,285,abaya_size-56,
10290058,10290,102,pc,285,abaya_size-58,
10290060,10290,102,pc,285,abaya_size-60,
10291052,10291,103,pc,285,abaya_size-52,
10291054,10291,103,pc,285,abaya_size-54,
10291056,10291,103,pc,285,abaya_size-56,
10291058,10291,103,pc,285,abaya_size-58,
10291060,10291,103,pc,285,abaya_size-60,
10292052,10292,103,pc,250,abaya_size-52,
10292054,10292,103,pc,250,abaya_size-54,
10292056,10292,103,pc,250,abaya_size-56,
10292058,10292,103,pc,250,abaya_size-58,
10292060,10292,103,pc,250,abaya_size-60,
10294052,10294,103,pc,311,abaya_size-52,
10294054,10294,103,pc,311,abaya_size-54,
10294056,10294,103,pc,311,abaya_size-56,
10294058,10294,103,pc,311,abaya_size-58,
10294060,10294,103,pc,311,abaya_size-60,
10295052,10295,105,pc,235,abaya_size-52,
10295054,10295,105,pc,235,abaya_size-54,
10295056,10295,105,pc,235,abaya_size-56,
10295058,10295,105,pc,235,abaya_size-58,
10295060,10295,105,pc,235,abaya_size-60,
10297052,10297,101,pc,316,abaya_size-52,
10297054,10297,101,pc,316,abaya_size-54,
10297056,10297,101,pc,316,abaya_size-56,
10297058,10297,101,pc,316,abaya_size-58,
10297060,10297,101,pc,316,abaya_size-60,
10298052,10298,102,pc,287,abaya_size-52,
10298054,10298,102,pc,287,abaya_size-54,
10298056,10298,102,pc,287,abaya_size-56,
10298058,10298,102,pc,287,abaya_size-58,
10298060,10298,102,pc,287,abaya_size-60,
10299052,10299,104,pc,250,abaya_size-52,
10299054,10299,104,pc,250,abaya_size-54,
10299056,10299,104,pc,250,abaya_size-56,
10299058,10299,104,pc,250,abaya_size-58,
10299060,10299,104,pc,250,abaya_size-60,
10301052,10301,104,pc,294,abaya_size-52,
10301054,10301,104,pc,294,abaya_size-54,
10301056,10301,104,pc,294,abaya_size-56,
10301058,10301,104,pc,294,abaya_size-58,
10301060,10301,104,pc,294,abaya_size-60,
10302052,10302,103,pc,322,abaya_size-52,
10302054,10302,103,pc,322,abaya_size-54,
10302056,10302,103,pc,322,abaya_size-56,
10302058,10302,103,pc,322,abaya_size-58,
10302060,10302,103,pc,322,abaya_size-60,
10303052,10303,104,pc,287,abaya_size-52,
10303054,10303,104,pc,287,abaya_size-54,
10303056,10303,104,pc,287,abaya_size-56,
10303058,10303,104,pc,287,abaya_size-58,
10303060,10303,104,pc,287,abaya_size-60,
10304052,10304,104,pc,287,abaya_size-52,
10304054,10304,104,pc,287,abaya_size-54,
10304056,10304,104,pc,287,abaya_size-56,
10304058,10304,104,pc,287,abaya_size-58,
10304060,10304,104,pc,287,abaya_size-60,
10305052,10305,103,pc,315,abaya_size-52,
10305054,10305,103,pc,315,abaya_size-54,
10305056,10305,103,pc,315,abaya_size-56,
10305058,10305,103,pc,315,abaya_size-58,
10305060,10305,103,pc,315,abaya_size-60,
10307052,10307,103,pc,304,abaya_size-52,
10307054,10307,103,pc,304,abaya_size-54,
10307056,10307,103,pc,304,abaya_size-56,
10307058,10307,103,pc,304,abaya_size-58,
10307060,10307,103,pc,304,abaya_size-60,
10308052,10308,105,pc,294,abaya_size-52,
10308054,10308,105,pc,294,abaya_size-54,
10308056,10308,105,pc,294,abaya_size-56,
10308058,10308,105,pc,294,abaya_size-58,
10308060,10308,105,pc,294,abaya_size-60,
10309052,10309,105,pc,294,abaya_size-52,
10309054,10309,105,pc,294,abaya_size-54,
10309056,10309,105,pc,294,abaya_size-56,
10309058,10309,105,pc,294,abaya_size-58,
10309060,10309,105,pc,294,abaya_size-60,
10310052,10310,103,pc,322,abaya_size-52,
10310054,10310,103,pc,322,abaya_size-54,
10310056,10310,103,pc,322,abaya_size-56,
10310058,10310,103,pc,322,abaya_size-58,
10310060,10310,103,pc,322,abaya_size-60,
10311052,10311,105,pc,294,abaya_size-52,
10311054,10311,105,pc,294,abaya_size-54,
10311056,10311,105,pc,294,abaya_size-56,
10311058,10311,105,pc,294,abaya_size-58,
10311060,10311,105,pc,294,abaya_size-60,
10312052,10312,105,pc,294,abaya_size-52,
10312054,10312,105,pc,294,abaya_size-54,
10312056,10312,105,pc,294,abaya_size-56,
10312058,10312,105,pc,294,abaya_size-58,
10312060,10312,105,pc,294,abaya_size-60,
10313052,10313,103,pc,322,abaya_size-52,
10313054,10313,103,pc,322,abaya_size-54,
10313056,10313,103,pc,322,abaya_size-56,
10313058,10313,103,pc,322,abaya_size-58,
10313060,10313,103,pc,322,abaya_size-60,
10315052,10315,105,pc,345,abaya_size-52,
10315054,10315,105,pc,345,abaya_size-54,
10315056,10315,105,pc,345,abaya_size-56,
10315058,10315,105,pc,345,abaya_size-58,
10315060,10315,105,pc,345,abaya_size-60,
10316052,10316,104,pc,310,abaya_size-52,
10316054,10316,104,pc,310,abaya_size-54,
10316056,10316,104,pc,310,abaya_size-56,
10316058,10316,104,pc,310,abaya_size-58,
10316060,10316,104,pc,310,abaya_size-60,
10317052,10317,104,pc,310,abaya_size-52,
10317054,10317,104,pc,310,abaya_size-54,
10317056,10317,104,pc,310,abaya_size-56,
10317058,10317,104,pc,310,abaya_size-58,
10317060,10317,104,pc,310,abaya_size-60,
10318052,10318,103,pc,356,abaya_size-52,
10318054,10318,103,pc,356,abaya_size-54,
10318056,10318,103,pc,356,abaya_size-56,
10318058,10318,103,pc,356,abaya_size-58,
10318060,10318,103,pc,356,abaya_size-60,
10319052,10319,104,pc,287,abaya_size-52,
10319054,10319,104,pc,287,abaya_size-54,
10319056,10319,104,pc,287,abaya_size-56,
10319058,10319,104,pc,287,abaya_size-58,
10319060,10319,104,pc,287,abaya_size-60,
10320052,10320,102,pc,287,abaya_size-52,
10320054,10320,102,pc,287,abaya_size-54,
10320056,10320,102,pc,287,abaya_size-56,
10320058,10320,102,pc,287,abaya_size-58,
10320060,10320,102,pc,287,abaya_size-60,
10321052,10321,104,pc,287,abaya_size-52,
10321054,10321,104,pc,287,abaya_size-54,
10321056,10321,104,pc,287,abaya_size-56,
10321058,10321,104,pc,287,abaya_size-58,
10321060,10321,104,pc,287,abaya_size-60,
10322052,10322,103,pc,287,abaya_size-52,
10322054,10322,103,pc,287,abaya_size-54,
10322056,10322,103,pc,287,abaya_size-56,
10322058,10322,103,pc,287,abaya_size-58,
10322060,10322,103,pc,287,abaya_size-60,
10324052,10324,102,pc,220,abaya_size-52,
10324054,10324,102,pc,220,abaya_size-54,
10324056,10324,102,pc,220,abaya_size-56,
10324058,10324,102,pc,220,abaya_size-58,
10324060,10324,102,pc,220,abaya_size-60,
10325052,10325,102,pc,220,abaya_size-52,
10325054,10325,102,pc,220,abaya_size-54,
10325056,10325,102,pc,220,abaya_size-56,
10325058,10325,102,pc,220,abaya_size-58,
10325060,10325,102,pc,220,abaya_size-60,
10326052,10326,102,pc,304,abaya_size-52,
10326054,10326,102,pc,304,abaya_size-54,
10326056,10326,102,pc,304,abaya_size-56,
10326058,10326,102,pc,304,abaya_size-58,
10326060,10326,102,pc,304,abaya_size-60,
10327052,10327,104,pc,287,abaya_size-52,
10327054,10327,104,pc,287,abaya_size-54,
10327056,10327,104,pc,287,abaya_size-56,
10327058,10327,104,pc,287,abaya_size-58,
10327060,10327,104,pc,287,abaya_size-60,
10329052,10329,103,pc,310,abaya_size-52,
10329054,10329,103,pc,310,abaya_size-54,
10329056,10329,103,pc,310,abaya_size-56,
10329058,10329,103,pc,310,abaya_size-58,
10329060,10329,103,pc,310,abaya_size-60,
10331052,10331,105,pc,310,abaya_size-52,
10331054,10331,105,pc,310,abaya_size-54,
10331056,10331,105,pc,310,abaya_size-56,
10331058,10331,105,pc,310,abaya_size-58,
10331060,10331,105,pc,310,abaya_size-60,
10332052,10332,103,pc,313,abaya_size-52,
10332054,10332,103,pc,313,abaya_size-54,
10332056,10332,103,pc,313,abaya_size-56,
10332058,10332,103,pc,313,abaya_size-58,
10332060,10332,103,pc,313,abaya_size-60,
10333052,10333,103,pc,285,abaya_size-52,
10333054,10333,103,pc,285,abaya_size-54,
10333056,10333,103,pc,285,abaya_size-56,
10333058,10333,103,pc,285,abaya_size-58,
10333060,10333,103,pc,285,abaya_size-60,
10335052,10335,104,pc,250,abaya_size-52,
10335054,10335,104,pc,250,abaya_size-54,
10335056,10335,104,pc,250,abaya_size-56,
10335058,10335,104,pc,250,abaya_size-58,
10335060,10335,104,pc,250,abaya_size-60,
10336052,10336,104,pc,287,abaya_size-52,
10336054,10336,104,pc,287,abaya_size-54,
10336056,10336,104,pc,287,abaya_size-56,
10336058,10336,104,pc,287,abaya_size-58,
10336060,10336,104,pc,287,abaya_size-60,
10337052,10337,102,pc,250,abaya_size-52,
10337054,10337,102,pc,250,abaya_size-54,
10337056,10337,102,pc,250,abaya_size-56,
10337058,10337,102,pc,250,abaya_size-58,
10337060,10337,102,pc,250,abaya_size-60,
10339052,10339,102,pc,322,abaya_size-52,
10339054,10339,102,pc,322,abaya_size-54,
10339056,10339,102,pc,322,abaya_size-56,
10339058,10339,102,pc,322,abaya_size-58,
10339060,10339,102,pc,322,abaya_size-60,
10340052,10340,101,pc,322,abaya_size-52,
10341052,10341,102,pc,250,abaya_size-52,
10341054,10341,102,pc,250,abaya_size-54,
10341056,10341,102,pc,250,abaya_size-56,
10341058,10341,102,pc,250,abaya_size-58,
10341060,10341,102,pc,250,abaya_size-60,
10342052,10342,102,pc,245,abaya_size-52,
10342054,10342,102,pc,245,abaya_size-54,
10342056,10342,102,pc,245,abaya_size-56,
10342058,10342,102,pc,245,abaya_size-58,
10342060,10342,102,pc,245,abaya_size-60,
10344052,10344,103,pc,311,abaya_size-52,
10344054,10344,103,pc,311,abaya_size-54,
10344056,10344,103,pc,311,abaya_size-56,
10344058,10344,103,pc,311,abaya_size-58,
10344060,10344,103,pc,311,abaya_size-60,
10345052,10345,102,pc,260,abaya_size-52,
10345054,10345,102,pc,260,abaya_size-54,
10345056,10345,102,pc,260,abaya_size-56,
10345058,10345,102,pc,260,abaya_size-58,
10345060,10345,102,pc,260,abaya_size-60,
10349052,10349,103,pc,220,abaya_size-52,
10349054,10349,103,pc,220,abaya_size-54,
10349056,10349,103,pc,220,abaya_size-56,
10349058,10349,103,pc,220,abaya_size-58,
10349060,10349,103,pc,220,abaya_size-60,
10350052,10350,103,pc,285,abaya_size-52,
10350054,10350,103,pc,285,abaya_size-54,
10350056,10350,103,pc,285,abaya_size-56,
10350058,10350,103,pc,285,abaya_size-58,
10350060,10350,103,pc,285,abaya_size-60,
10351052,10351,104,pc,310,abaya_size-52,
10351054,10351,104,pc,310,abaya_size-54,
10351056,10351,104,pc,310,abaya_size-56,
10351058,10351,104,pc,310,abaya_size-58,
10351060,10351,104,pc,310,abaya_size-60,
10352052,10352,105,pc,345,abaya_size-52,
10352054,10352,105,pc,345,abaya_size-54,
10352056,10352,105,pc,345,abaya_size-56,
10352058,10352,105,pc,345,abaya_size-58,
10352060,10352,105,pc,345,abaya_size-60,
10355052,10355,104,pc,310,abaya_size-52,
10355054,10355,104,pc,310,abaya_size-54,
10355056,10355,104,pc,310,abaya_size-56,
10355058,10355,104,pc,310,abaya_size-58,
10355060,10355,104,pc,310,abaya_size-60,
10356052,10356,104,pc,310,abaya_size-52,
10356054,10356,104,pc,310,abaya_size-54,
10356056,10356,104,pc,310,abaya_size-56,
10356058,10356,104,pc,310,abaya_size-58,
10356060,10356,104,pc,310,abaya_size-60,
10359052,10359,104,pc,294,abaya_size-52,
10359054,10359,104,pc,294,abaya_size-54,
10359056,10359,104,pc,294,abaya_size-56,
10359058,10359,104,pc,294,abaya_size-58,
10359060,10359,104,pc,294,abaya_size-60,
10360052,10360,105,pc,345,abaya_size-52,
10360054,10360,105,pc,345,abaya_size-54,
10360056,10360,105,pc,345,abaya_size-56,
10360058,10360,105,pc,345,abaya_size-58,
10360060,10360,105,pc,345,abaya_size-60,
10364052,10364,105,pc,294,abaya_size-52,
10364054,10364,105,pc,294,abaya_size-54,
10364056,10364,105,pc,294,abaya_size-56,
10364058,10364,105,pc,294,abaya_size-58,
10364060,10364,105,pc,294,abaya_size-60,
10369052,10369,102,pc,345,abaya_size-52,
10369054,10369,102,pc,345,abaya_size-54,
10369056,10369,102,pc,345,abaya_size-56,
10369058,10369,102,pc,345,abaya_size-58,
10369060,10369,102,pc,345,abaya_size-60,
10370052,10370,105,pc,294,abaya_size-52,
10370054,10370,105,pc,294,abaya_size-54,
10370056,10370,105,pc,294,abaya_size-56,
10370058,10370,105,pc,294,abaya_size-58,
10370060,10370,105,pc,294,abaya_size-60,
10371052,10371,103,pc,294,abaya_size-52,
10371054,10371,103,pc,294,abaya_size-54,
10371056,10371,103,pc,294,abaya_size-56,
10371058,10371,103,pc,294,abaya_size-58,
10371060,10371,103,pc,294,abaya_size-60,
10372052,10372,103,pc,294,abaya_size-52,
10372054,10372,103,pc,294,abaya_size-54,
10372056,10372,103,pc,294,abaya_size-56,
10372058,10372,103,pc,294,abaya_size-58,
10372060,10372,103,pc,294,abaya_size-60,
10373052,10373,103,pc,285,abaya_size-52,
10373054,10373,103,pc,285,abaya_size-54,
10373056,10373,103,pc,285,abaya_size-56,
10373058,10373,103,pc,285,abaya_size-58,
10373060,10373,103,pc,285,abaya_size-60,
10375052,10375,105,pc,220,abaya_size-52,
10375054,10375,105,pc,220,abaya_size-54,
10375056,10375,105,pc,220,abaya_size-56,
10375058,10375,105,pc,220,abaya_size-58,
10375060,10375,105,pc,220,abaya_size-60,
10377052,10377,105,pc,245,abaya_size-52,
10377054,10377,105,pc,245,abaya_size-54,
10377056,10377,105,pc,245,abaya_size-56,
10377058,10377,105,pc,245,abaya_size-58,
10377060,10377,105,pc,245,abaya_size-60,
10381052,10381,105,pc,310,abaya_size-52,
10381054,10381,105,pc,310,abaya_size-54,
10381056,10381,105,pc,310,abaya_size-56,
10381058,10381,105,pc,310,abaya_size-58,
10381060,10381,105,pc,310,abaya_size-60,
10383052,10383,101,pc,304,abaya_size-52,
10383054,10383,101,pc,304,abaya_size-54,
10383056,10383,101,pc,304,abaya_size-56,
10383058,10383,101,pc,304,abaya_size-58,
10383060,10383,101,pc,304,abaya_size-60,
10384052,10384,101,pc,304,abaya_size-52,
10384054,10384,101,pc,304,abaya_size-54,
10384056,10384,101,pc,304,abaya_size-56,
10384058,10384,101,pc,304,abaya_size-58,
10384060,10384,101,pc,304,abaya_size-60,
10385052,10385,102,pc,220,abaya_size-52,
10385054,10385,102,pc,220,abaya_size-54,
10385056,10385,102,pc,220,abaya_size-56,
10385058,10385,102,pc,220,abaya_size-58,
10385060,10385,102,pc,220,abaya_size-60,
10386052,10386,104,pc,305,abaya_size-52,
10386054,10386,104,pc,305,abaya_size-54,
10386056,10386,104,pc,305,abaya_size-56,
10386058,10386,104,pc,305,abaya_size-58,
10386060,10386,104,pc,305,abaya_size-60,
10387052,10387,102,pc,260,abaya_size-52,
10387054,10387,102,pc,260,abaya_size-54,
10387056,10387,102,pc,260,abaya_size-56,
10387058,10387,102,pc,260,abaya_size-58,
10387060,10387,102,pc,260,abaya_size-60,
10388052,10388,102,pc,354,abaya_size-52,
10388054,10388,102,pc,354,abaya_size-54,
10388056,10388,102,pc,354,abaya_size-56,
10388058,10388,102,pc,354,abaya_size-58,
